+2.59500E+2	+1.08398E-1	+4.16685E-2	+5.46714E-2
+2.60000E+2	+1.04874E-1	+4.19622E-2	+5.51026E-2
+2.60500E+2	+1.06705E-1	+4.22320E-2	+5.55227E-2
+2.61000E+2	+1.01547E-1	+4.26017E-2	+5.60543E-2
+2.61500E+2	+1.07468E-1	+4.29273E-2	+5.65346E-2
+2.62000E+2	+1.05896E-1	+4.33196E-2	+5.70922E-2
+2.62500E+2	+1.07773E-1	+4.37105E-2	+5.76897E-2
+2.63000E+2	+1.09497E-1	+4.40515E-2	+5.82120E-2
+2.63500E+2	+1.10138E-1	+4.45271E-2	+5.89228E-2
+2.64000E+2	+1.14502E-1	+4.49999E-2	+5.95582E-2
+2.64500E+2	+1.14410E-1	+4.55236E-2	+6.03311E-2
+2.65000E+2	+1.13693E-1	+4.59086E-2	+6.08944E-2
+2.65500E+2	+1.18134E-1	+4.63207E-2	+6.15210E-2
+2.66000E+2	+1.16623E-1	+4.67606E-2	+6.21188E-2
+2.66500E+2	+1.16867E-1	+4.71145E-2	+6.26083E-2
+2.67000E+2	+1.06323E-1	+4.74913E-2	+6.31196E-2
+2.67500E+2	+1.16119E-1	+4.79055E-2	+6.37523E-2
+2.68000E+2	+1.19125E-1	+4.85133E-2	+6.45355E-2
+2.68500E+2	+1.17004E-1	+4.90405E-2	+6.52721E-2
+2.69000E+2	+1.20071E-1	+4.96624E-2	+6.61342E-2
+2.69500E+2	+1.20865E-1	+5.03058E-2	+6.69689E-2
+2.70000E+2	+1.19461E-1	+5.09077E-2	+6.77627E-2
+2.70500E+2	+1.21277E-1	+5.14968E-2	+6.84976E-2
+2.71000E+2	+1.24680E-1	+5.19969E-2	+6.91219E-2
+2.71500E+2	+1.25870E-1	+5.25820E-2	+6.98016E-2
+2.72000E+2	+1.27136E-1	+5.32548E-2	+7.05787E-2
+2.72500E+2	+1.24878E-1	+5.39818E-2	+7.14487E-2
+2.73000E+2	+1.27258E-1	+5.48091E-2	+7.24061E-2
+2.73500E+2	+1.36688E-1	+5.55273E-2	+7.32724E-2
+2.74000E+2	+1.33102E-1	+5.62214E-2	+7.41319E-2
+2.74500E+2	+1.34399E-1	+5.68018E-2	+7.49349E-2
+2.75000E+2	+1.33148E-1	+5.73799E-2	+7.59005E-2
+2.75500E+2	+1.28571E-1	+5.78941E-2	+7.67555E-2
+2.76000E+2	+1.29730E-1	+5.83562E-2	+7.76737E-2
+2.76500E+2	+1.32935E-1	+5.88355E-2	+7.86281E-2
+2.77000E+2	+1.34735E-1	+5.92848E-2	+7.95264E-2
+2.77500E+2	+1.35162E-1	+5.98419E-2	+8.06105E-2
+2.78000E+2	+1.30905E-1	+6.04884E-2	+8.17073E-2
+2.78500E+2	+1.32996E-1	+6.11836E-2	+8.29274E-2
+2.79000E+2	+1.39328E-1	+6.19811E-2	+8.42357E-2
+2.79500E+2	+1.40778E-1	+6.27965E-2	+8.54968E-2
+2.80000E+2	+1.40945E-1	+6.36534E-2	+8.68788E-2
+2.80500E+2	+1.40594E-1	+6.44858E-2	+8.81499E-2
+2.81000E+2	+1.43463E-1	+6.53556E-2	+8.95031E-2
+2.81500E+2	+1.40076E-1	+6.63127E-2	+9.09295E-2
+2.82000E+2	+1.45615E-1	+6.72595E-2	+9.24089E-2
+2.82500E+2	+1.44135E-1	+6.83421E-2	+9.39629E-2
+2.83000E+2	+1.48178E-1	+6.94010E-2	+9.55290E-2
+2.83500E+2	+1.49002E-1	+7.05695E-2	+9.72735E-2
+2.84000E+2	+1.52634E-1	+7.17386E-2	+9.89834E-2
+2.84500E+2	+1.48972E-1	+7.29574E-2	+1.00714E-1
+2.85000E+2	+1.50986E-1	+7.42932E-2	+1.02702E-1
+2.85500E+2	+1.49017E-1	+7.55384E-2	+1.04491E-1
+2.86000E+2	+1.58386E-1	+7.68865E-2	+1.06470E-1
+2.86500E+2	+1.54984E-1	+7.81954E-2	+1.08327E-1
+2.87000E+2	+1.63422E-1	+7.94722E-2	+1.10238E-1
+2.87500E+2	+1.67999E-1	+8.07193E-2	+1.11967E-1
+2.88000E+2	+1.63239E-1	+8.20358E-2	+1.13947E-1
+2.88500E+2	+1.72180E-1	+8.35879E-2	+1.16137E-1
+2.89000E+2	+1.74667E-1	+8.53034E-2	+1.18632E-1
+2.89500E+2	+1.68930E-1	+8.73779E-2	+1.21601E-1
+2.90000E+2	+1.75903E-1	+8.97403E-2	+1.25030E-1
+2.90500E+2	+1.79550E-1	+9.21420E-2	+1.28437E-1
+2.91000E+2	+1.78909E-1	+9.46850E-2	+1.32113E-1
+2.91500E+2	+1.84952E-1	+9.72930E-2	+1.35789E-1
+2.92000E+2	+1.83884E-1	+9.98886E-2	+1.39553E-1
+2.92500E+2	+1.96198E-1	+1.02592E-1	+1.43423E-1
+2.93000E+2	+1.93146E-1	+1.05366E-1	+1.47367E-1
+2.93500E+2	+1.97769E-1	+1.07949E-1	+1.51104E-1
+2.94000E+2	+2.07504E-1	+1.10406E-1	+1.54550E-1
+2.94500E+2	+2.11121E-1	+1.12567E-1	+1.57695E-1
+2.95000E+2	+2.10098E-1	+1.14821E-1	+1.60893E-1
